date,year,month,crop_name,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,spread_pct
2021-07-01,2021,7,Snake Gourd,172.08,225.27,223.25,52.18,30.323087910804325
2021-08-01,2021,8,Snake Gourd,137.75,166.94,178.94,35.19,25.54626094645303
2021-09-01,2021,9,Snake Gourd,128.72,176.89,163.0,41.22,32.02297077146459
2021-10-01,2021,10,Snake Gourd,130.59,156.95,164.61,30.19,23.118138358114436
2021-11-01,2021,11,Snake Gourd,130.94,163.34,187.59,44.53,34.00791659697832
2021-12-01,2021,12,Snake Gourd,114.03,149.77,160.45,41.08,36.025575703257296
2022-01-01,2022,1,Snake Gourd,106.18,143.97,142.1,36.85,34.70518486985791
2022-02-01,2022,2,Snake Gourd,135.4,182.39,177.04,44.31,32.72523432405146
2022-03-01,2022,3,Snake Gourd,123.12,158.99,177.28,45.02,36.56592221741211
2022-04-01,2022,4,Snake Gourd,115.79,140.04,158.39,33.42,28.86257115245604
2022-05-01,2022,5,Snake Gourd,154.26,198.7,205.17,47.68,30.90883514272323
2022-06-01,2022,6,Snake Gourd,146.97,203.09,191.36,50.26,34.19743199467102
2022-07-01,2022,7,Snake Gourd,168.92,210.4,223.98,48.27,28.575640199123733
2022-08-01,2022,8,Snake Gourd,133.21,180.12,183.66,48.68,36.54377558458405
2022-09-01,2022,9,Snake Gourd,120.64,163.75,153.13,37.8,31.332865274481694
2022-10-01,2022,10,Snake Gourd,128.12,156.79,184.26,42.4,33.093948568569644
2022-11-01,2022,11,Snake Gourd,92.84,116.85,120.35,25.76,27.74663103551159
2022-12-01,2022,12,Snake Gourd,99.63,134.09,129.07,31.95,32.06862183215715
2023-01-01,2023,1,Snake Gourd,138.48,179.42,190.93,46.7,33.723256987827135
2023-02-01,2023,2,Snake Gourd,204.87,254.43,266.69,55.69,27.183078448245983
2023-03-01,2023,3,Snake Gourd,124.42,172.7,174.05,48.96,39.35055509519764
2023-04-01,2023,4,Snake Gourd,125.29,151.68,160.39,30.74,24.535059034991587
2023-05-01,2023,5,Snake Gourd,109.89,151.84,152.5,42.28,38.47480346273231
2023-06-01,2023,6,Snake Gourd,173.55,224.43,244.41,60.87,35.0734456505643
2023-07-01,2023,7,Snake Gourd,120.92,167.83,161.48,43.74,36.17264623499319
2023-08-01,2023,8,Snake Gourd,118.95,161.63,168.04,45.88,38.570795652967085
2023-09-01,2023,9,Snake Gourd,122.29,146.96,169.25,35.82,29.291005567907785
2023-10-01,2023,10,Snake Gourd,120.48,153.87,171.91,42.41,35.200833996651724
2023-11-01,2023,11,Snake Gourd,183.77,240.3,253.42,63.09,34.33093849325869
2023-12-01,2023,12,Snake Gourd,121.38,165.57,153.17,37.99,31.298375928179333
2024-01-01,2024,1,Snake Gourd,147.31,177.25,194.83,38.73,26.291476280309357
2024-02-01,2024,2,Snake Gourd,189.37,235.45,255.2,55.95,29.54531892838415
2024-03-01,2024,3,Snake Gourd,132.44,184.56,181.53,50.6,38.20595121870189
2024-04-01,2024,4,Snake Gourd,133.47,162.68,191.33,43.54,32.62153845692781
2024-05-01,2024,5,Snake Gourd,146.19,182.43,208.58,49.32,33.73689463239987
2024-06-01,2024,6,Snake Gourd,169.38,229.51,217.71,54.23,32.01674813038839
2024-07-01,2024,7,Snake Gourd,224.46,294.46,317.95,81.74,36.41627175609384
2024-08-01,2024,8,Snake Gourd,188.0,254.14,240.49,59.32,31.553174705758135
2024-09-01,2024,9,Snake Gourd,140.48,177.9,202.05,49.5,35.236307491238975
2024-10-01,2024,10,Snake Gourd,136.71,191.37,180.88,49.41,36.14217237790038
2024-11-01,2024,11,Snake Gourd,116.62,141.75,161.9,35.2,30.183476090313764
2024-12-01,2024,12,Snake Gourd,151.15,190.81,213.09,50.8,33.60897544890807
2025-01-01,2025,1,Snake Gourd,209.82,267.5,281.42,64.64,30.807344005650556
2025-02-01,2025,2,Snake Gourd,188.03,251.74,244.03,59.86,31.835328492619
2025-03-01,2025,3,Snake Gourd,244.98,318.13,328.81,78.49,32.039337072684674
2025-04-01,2025,4,Snake Gourd,164.02,209.72,209.6,45.64,27.825857928388043
2025-05-01,2025,5,Snake Gourd,160.64,202.14,210.9,45.88,28.560739192766945
2025-06-01,2025,6,Snake Gourd,156.66,208.7,198.24,46.81,29.879975820263105
2025-07-01,2025,7,Snake Gourd,200.1,273.85,265.99,69.82,34.89253628558906
2025-08-01,2025,8,Snake Gourd,246.06,338.07,327.69,86.82,35.28406271475952
2000-01-01,2000,1,Tomato,48.52,66.73,63.78,16.74,34.50116549636129
2000-02-01,2000,2,Tomato,59.92,79.06,84.93,22.08,36.84907067912102
2000-03-01,2000,3,Tomato,59.45,78.65,84.68,22.22,37.37588330381277
2000-04-01,2000,4,Tomato,59.62,72.16,76.93,14.93,25.041890235004637
2000-05-01,2000,5,Tomato,59.44,79.4,75.18,17.85,30.030232116029413
2000-06-01,2000,6,Tomato,50.55,66.46,64.58,14.97,29.614184739496064
2000-07-01,2000,7,Tomato,58.2,73.0,74.12,15.36,26.391707230743588
2000-08-01,2000,8,Tomato,57.54,73.71,81.41,20.02,34.793126880210494
2000-09-01,2000,9,Tomato,55.85,77.55,72.6,19.22,34.41354626043641
2000-10-01,2000,10,Tomato,46.53,64.45,67.45,19.42,41.73642437905786
2000-11-01,2000,11,Tomato,54.19,74.33,76.13,21.04,38.826280076988226
2000-12-01,2000,12,Tomato,53.22,71.41,67.61,16.29,30.60873617298727
2001-01-01,2001,1,Tomato,55.69,71.1,71.46,15.59,27.994203637630388
2001-02-01,2001,2,Tomato,61.02,84.6,83.77,23.16,37.95470672778314
2001-03-01,2001,3,Tomato,58.64,73.79,83.83,20.17,34.39625785085633
2001-04-01,2001,4,Tomato,66.64,83.01,87.69,18.71,28.07618836106188
2001-05-01,2001,5,Tomato,57.07,71.29,75.61,16.38,28.701544241205113
2001-06-01,2001,6,Tomato,64.89,82.47,87.35,20.02,30.85216388940686
2001-07-01,2001,7,Tomato,64.82,83.61,83.59,18.78,28.97249464286541
2001-08-01,2001,8,Tomato,62.59,81.48,83.52,19.91,31.810142498574052
2001-09-01,2001,9,Tomato,61.81,81.38,88.06,22.91,37.0651398396055
2001-10-01,2001,10,Tomato,49.43,65.53,67.15,16.91,34.20992472198114
2001-11-01,2001,11,Tomato,57.43,76.52,79.55,20.6,35.86969202561027
2001-12-01,2001,12,Tomato,52.83,66.93,73.97,17.62,33.35219884119091
2002-01-01,2002,1,Tomato,60.74,74.14,85.67,19.16,31.544235192237085
2002-02-01,2002,2,Tomato,59.65,75.36,76.52,16.29,27.309258492441753
2002-03-01,2002,3,Tomato,64.64,87.37,81.41,19.75,30.553789366043677
2002-04-01,2002,4,Tomato,68.74,82.58,87.34,16.22,23.596125114743796
2002-05-01,2002,5,Tomato,63.45,79.88,83.91,18.44,29.062207939782603
2002-06-01,2002,6,Tomato,64.29,85.58,92.18,24.59,38.24850171332755
2002-07-01,2002,7,Tomato,53.7,68.34,70.79,15.87,29.55301759214601
2002-08-01,2002,8,Tomato,58.81,80.08,78.68,20.57,34.9769852457316
2002-09-01,2002,9,Tomato,57.99,79.78,82.54,23.17,39.95509578359064
2002-10-01,2002,10,Tomato,60.88,75.67,87.32,20.61,33.85342665337277
2002-11-01,2002,11,Tomato,62.99,80.14,85.55,19.85,31.51288853327745
2002-12-01,2002,12,Tomato,64.61,90.19,88.77,24.87,38.49243384548236
2003-01-01,2003,1,Tomato,68.08,94.0,93.18,25.51,37.47056775768544
2003-02-01,2003,2,Tomato,68.0,83.78,94.71,21.24,31.23524818345855
2003-03-01,2003,3,Tomato,72.32,91.73,101.16,24.13,33.36555120913826
2003-04-01,2003,4,Tomato,67.83,85.73,94.17,22.12,32.610891035100934
2003-05-01,2003,5,Tomato,71.43,98.54,97.77,26.72,37.407199485930995
2003-06-01,2003,6,Tomato,61.45,80.35,80.22,18.83,30.64274915744644
2003-07-01,2003,7,Tomato,66.44,82.51,92.38,21.01,31.622468960763157
2003-08-01,2003,8,Tomato,62.54,84.62,86.43,22.99,36.76041451804522
2003-09-01,2003,9,Tomato,63.0,82.18,80.67,18.43,29.253921819171712
2003-10-01,2003,10,Tomato,62.74,77.11,82.76,17.2,27.41468375090253
2003-11-01,2003,11,Tomato,71.95,95.07,101.46,26.31,36.56700963584484
2003-12-01,2003,12,Tomato,56.64,69.12,76.6,16.22,28.636955090121656
2004-01-01,2004,1,Tomato,73.58,95.78,98.9,23.76,32.29133964210432
2004-02-01,2004,2,Tomato,70.9,90.62,97.13,22.97,32.39769760550408
2004-03-01,2004,3,Tomato,69.06,89.84,99.54,25.63,37.112601922093944
2004-04-01,2004,4,Tomato,83.75,105.8,109.13,23.71,28.310413957714676
2004-05-01,2004,5,Tomato,73.18,87.97,102.19,21.9,29.926168452899077
2004-06-01,2004,6,Tomato,80.33,110.99,104.37,27.35,34.04701351050229
2004-07-01,2004,7,Tomato,64.11,87.06,82.13,20.48,31.94504454056381
2004-08-01,2004,8,Tomato,80.51,109.11,101.15,24.62,30.58001418455573
2004-09-01,2004,9,Tomato,69.73,91.36,97.65,24.78,35.5370205979914
2004-10-01,2004,10,Tomato,77.48,95.06,103.48,21.79,28.123350382872506
2004-11-01,2004,11,Tomato,67.63,92.16,92.35,24.62,36.403908910381624
2004-12-01,2004,12,Tomato,64.15,89.61,80.31,20.81,32.439544131653726
2005-01-01,2005,1,Tomato,68.98,88.18,86.29,18.26,26.4714026219156
2005-02-01,2005,2,Tomato,79.5,110.01,100.9,25.96,32.65404697604154
2005-03-01,2005,3,Tomato,84.25,109.46,112.9,26.93,31.964353751508902
2005-04-01,2005,4,Tomato,81.34,113.28,109.55,30.07,36.96823583939533
2005-05-01,2005,5,Tomato,83.55,112.76,116.87,31.27,37.42664580892183
2005-06-01,2005,6,Tomato,80.16,106.23,104.74,25.33,31.59926197696859
2005-07-01,2005,7,Tomato,83.68,105.06,113.45,25.57,30.556846848892388
2005-08-01,2005,8,Tomato,66.31,84.04,90.02,20.72,31.24712524939639
2005-09-01,2005,9,Tomato,62.63,83.87,88.96,23.78,37.96896380494363
2005-10-01,2005,10,Tomato,67.86,83.08,88.25,17.8,26.23043585258495
2005-11-01,2005,11,Tomato,69.54,85.59,88.3,17.4,25.021534337741812
2005-12-01,2005,12,Tomato,74.91,103.97,105.61,29.88,39.887812190879465
2006-01-01,2006,1,Tomato,84.02,105.01,121.78,29.38,34.967823175644874
2006-02-01,2006,2,Tomato,84.81,105.32,118.28,26.99,31.824039825445315
2006-03-01,2006,3,Tomato,85.04,102.52,115.31,23.87,28.06911092531641
2006-04-01,2006,4,Tomato,93.95,113.25,134.23,29.79,31.70832175803964
2006-05-01,2006,5,Tomato,83.63,116.8,107.78,28.66,34.269957826189376
2006-06-01,2006,6,Tomato,70.31,87.26,101.35,23.99,34.1202757498567
2006-07-01,2006,7,Tomato,80.89,109.51,106.82,27.28,33.72476978023269
2006-08-01,2006,8,Tomato,75.78,95.67,104.88,24.49,32.3171914526373
2006-09-01,2006,9,Tomato,78.88,108.94,110.12,30.65,38.85644161201621
2006-10-01,2006,10,Tomato,77.15,99.63,109.12,27.22,35.281872609367966
2006-11-01,2006,11,Tomato,74.04,98.17,94.91,22.5,30.388937886361575
2006-12-01,2006,12,Tomato,81.9,108.92,118.51,31.82,38.85221141366127
2007-01-01,2007,1,Tomato,74.78,94.19,95.55,20.09,26.8654361253863
2007-02-01,2007,2,Tomato,89.94,107.98,115.75,21.93,24.38289483778648
2007-03-01,2007,3,Tomato,85.91,113.65,119.01,30.42,35.4091078930184
2007-04-01,2007,4,Tomato,81.79,105.7,117.98,30.05,36.74038789535653
2007-05-01,2007,5,Tomato,87.56,110.1,111.07,23.02,26.29051360151484
2007-06-01,2007,6,Tomato,96.19,132.72,131.48,35.91,37.33232422047591
2007-07-01,2007,7,Tomato,80.97,100.89,112.14,25.54,31.54250766641019
2007-08-01,2007,8,Tomato,82.27,98.83,118.44,26.36,32.04080218694276
2007-09-01,2007,9,Tomato,79.55,100.16,101.66,21.36,26.85100332997696
2007-10-01,2007,10,Tomato,82.28,110.05,106.28,25.88,31.453534937366385
2007-11-01,2007,11,Tomato,91.22,120.41,127.45,32.71,35.85832508405494
2007-12-01,2007,12,Tomato,88.82,122.53,127.04,35.97,40.49759007251737
2008-01-01,2008,1,Tomato,107.32,142.76,138.38,33.25,30.98208070995089
2008-02-01,2008,2,Tomato,82.05,100.99,117.18,27.04,32.95547476480833
2008-03-01,2008,3,Tomato,99.1,121.29,143.65,33.37,33.673023538825895
2008-04-01,2008,4,Tomato,84.1,116.84,119.08,33.86,40.261545467841295
2008-05-01,2008,5,Tomato,90.15,122.24,121.12,31.53,34.975002800884305
2008-06-01,2008,6,Tomato,89.66,122.51,124.71,33.95,37.865226561201695
2008-07-01,2008,7,Tomato,88.43,110.7,125.56,29.7,33.585849162219645
2008-08-01,2008,8,Tomato,93.58,124.76,117.15,27.38,29.258357278951397
2008-09-01,2008,9,Tomato,83.88,112.34,112.53,28.56,34.048600323557075
2008-10-01,2008,10,Tomato,79.22,109.53,109.06,30.08,37.97016161302497
2008-11-01,2008,11,Tomato,76.58,93.32,96.44,18.3,23.896547536500997
2008-12-01,2008,12,Tomato,93.29,120.77,120.02,27.1,29.049170276374447
2009-01-01,2009,1,Tomato,100.17,131.79,130.28,30.86,30.807596278729875
2009-02-01,2009,2,Tomato,96.58,135.19,121.55,31.79,32.91568345860068
2009-03-01,2009,3,Tomato,111.66,147.81,161.63,43.06,38.56346179163372
2009-04-01,2009,4,Tomato,113.42,146.61,143.72,31.75,27.993274560681925
2009-05-01,2009,5,Tomato,123.62,159.7,168.22,40.34,32.632233754866725
2009-06-01,2009,6,Tomato,84.95,115.34,116.27,30.85,36.31543694474757
2009-07-01,2009,7,Tomato,104.86,136.08,133.36,29.86,28.476036166282505
2009-08-01,2009,8,Tomato,100.62,139.33,136.4,37.25,37.020436274660824
2009-09-01,2009,9,Tomato,107.63,131.93,150.7,33.68,31.29236152340284
2009-10-01,2009,10,Tomato,80.88,112.34,108.69,29.64,36.64683896285984
2009-11-01,2009,11,Tomato,114.56,145.88,156.62,36.69,32.02685751845537
2009-12-01,2009,12,Tomato,93.14,122.64,117.55,26.96,28.945642102595983
2010-01-01,2010,1,Tomato,105.07,144.33,145.23,39.71,37.7938157477722
2010-02-01,2010,2,Tomato,121.25,149.66,174.79,40.97,33.789662853886306
2010-03-01,2010,3,Tomato,99.41,127.64,135.63,32.22,32.41119363123063
2010-04-01,2010,4,Tomato,103.9,137.77,138.37,34.17,32.887360069913306
2010-05-01,2010,5,Tomato,101.95,142.35,135.65,37.05,36.34130814977131
2010-06-01,2010,6,Tomato,109.89,145.6,144.36,35.09,31.93190287387126
2010-07-01,2010,7,Tomato,107.67,142.32,136.55,31.76,29.49751137966808
2010-08-01,2010,8,Tomato,96.42,128.5,130.23,32.94,34.16300128292752
2010-09-01,2010,9,Tomato,86.43,106.43,118.43,26.0,30.08211259734745
2010-10-01,2010,10,Tomato,90.67,114.42,122.69,27.88,30.748835613945495
2010-11-01,2010,11,Tomato,113.95,152.48,162.15,43.36,38.05174370184844
2010-12-01,2010,12,Tomato,91.76,119.75,117.63,26.93,29.348267929089
2011-01-01,2011,1,Tomato,116.17,142.43,151.65,30.87,26.573102717480666
2011-02-01,2011,2,Tomato,111.79,153.86,154.53,42.4,37.928224413431955
2011-03-01,2011,3,Tomato,112.29,153.62,161.49,45.26,40.306313735583096
2011-04-01,2011,4,Tomato,143.51,176.94,207.72,48.82,34.0185115890798
2011-05-01,2011,5,Tomato,140.42,191.63,194.69,52.74,37.55872556706626
2011-06-01,2011,6,Tomato,114.02,144.62,165.23,40.9,35.87086838197827
2011-07-01,2011,7,Tomato,97.54,124.19,133.16,31.13,31.915079029035233
2011-08-01,2011,8,Tomato,106.71,146.41,135.89,34.44,32.27435828473593
2011-09-01,2011,9,Tomato,96.41,133.17,133.62,36.98,38.35697712169161
2011-10-01,2011,10,Tomato,107.19,138.15,147.23,35.5,33.11873018123875
2011-11-01,2011,11,Tomato,119.33,160.96,166.16,44.23,37.06525009197176
2011-12-01,2011,12,Tomato,102.0,123.22,139.47,29.34,28.764677681688543
2012-01-01,2012,1,Tomato,105.67,132.67,136.98,29.15,27.585854465927444
2012-02-01,2012,2,Tomato,154.67,187.08,213.93,45.84,29.63727313811784
2012-03-01,2012,3,Tomato,118.19,162.12,166.63,46.18,39.0726465245397
2012-04-01,2012,4,Tomato,119.91,148.54,157.28,33.0,27.52061752929903
2012-05-01,2012,5,Tomato,109.02,132.84,136.51,25.66,23.536944104802693
2012-06-01,2012,6,Tomato,149.11,181.49,208.66,45.96,30.82286176456189
2012-07-01,2012,7,Tomato,130.47,166.1,183.81,44.48,34.09210232842621
2012-08-01,2012,8,Tomato,146.83,204.17,188.33,49.42,33.65794888105368
2012-09-01,2012,9,Tomato,109.25,134.74,144.26,30.25,27.68876184095026
2012-10-01,2012,10,Tomato,109.2,141.8,157.17,40.28,36.886413107680305
2012-11-01,2012,11,Tomato,106.26,134.59,148.48,35.27,33.19213891197166
2012-12-01,2012,12,Tomato,118.18,145.69,148.36,28.84,24.403431711430265
2013-01-01,2013,1,Tomato,155.24,193.49,217.45,50.23,32.356330613031034
2013-02-01,2013,2,Tomato,146.54,200.11,212.15,59.59,40.66463718804614
2013-03-01,2013,3,Tomato,105.06,132.37,138.92,30.58,29.1071491460602
2013-04-01,2013,4,Tomato,127.24,176.67,172.55,47.37,37.228829590671495
2013-05-01,2013,5,Tomato,152.0,193.88,215.02,52.45,34.50655624568668
2013-06-01,2013,6,Tomato,102.25,141.1,129.86,33.23,32.49874572249807
2013-07-01,2013,7,Tomato,118.45,157.23,154.34,37.33,31.515380738386877
2013-08-01,2013,8,Tomato,130.08,174.47,170.56,42.43,32.61836360826905
2013-09-01,2013,9,Tomato,137.09,172.08,173.56,35.73,26.063151168465115
2013-10-01,2013,10,Tomato,132.78,161.39,183.97,39.9,30.04968364988428
2013-11-01,2013,11,Tomato,100.84,135.54,138.71,36.28,35.97775091456673
2013-12-01,2013,12,Tomato,114.77,138.61,159.93,34.5,30.060094048885556
2014-01-01,2014,1,Tomato,134.69,172.75,170.08,36.73,27.27000722399048
2014-02-01,2014,2,Tomato,171.27,228.75,220.11,53.16,31.038692684829392
2014-03-01,2014,3,Tomato,133.84,169.12,170.34,35.89,26.815580681723937
2014-04-01,2014,4,Tomato,135.9,180.09,182.0,45.14,33.21557526447736
2014-05-01,2014,5,Tomato,115.72,159.39,165.16,46.55,40.22637381059989
2014-06-01,2014,6,Tomato,147.37,179.87,195.21,40.17,27.25790374031096
2014-07-01,2014,7,Tomato,138.62,183.36,190.62,48.37,34.89392952392907
2014-08-01,2014,8,Tomato,178.26,233.53,227.17,52.09,29.2213456628825
2014-09-01,2014,9,Tomato,129.42,164.17,177.95,41.64,32.17429131950911
2014-10-01,2014,10,Tomato,159.93,211.94,219.23,55.65,34.79645169983636
2014-11-01,2014,11,Tomato,122.45,150.57,166.38,36.02,29.41606417634612
2014-12-01,2014,12,Tomato,138.54,166.37,198.42,43.86,31.65870386985429
2015-01-01,2015,1,Tomato,152.29,203.03,211.04,54.74,35.9445558181392
2015-02-01,2015,2,Tomato,139.63,174.83,191.36,43.47,31.132255867466977
2015-03-01,2015,3,Tomato,169.51,205.15,228.78,47.46,27.99833166283307
2015-04-01,2015,4,Tomato,162.16,214.48,218.09,54.12,33.37442441143043
2015-05-01,2015,5,Tomato,132.58,181.43,189.57,52.92,39.91549259655106
2015-06-01,2015,6,Tomato,145.92,185.0,201.35,47.26,32.387587453681846
2015-07-01,2015,7,Tomato,115.71,149.51,144.97,31.53,27.249133826692745
2015-08-01,2015,8,Tomato,164.98,222.71,219.49,56.12,34.01622377486739
2015-09-01,2015,9,Tomato,128.12,167.68,173.27,42.36,33.06272786237288
2015-10-01,2015,10,Tomato,175.89,214.48,254.71,58.71,33.37879732855914
2015-11-01,2015,11,Tomato,109.8,146.56,156.04,41.5,37.79595829147696
2015-12-01,2015,12,Tomato,105.46,138.16,147.35,37.3,35.36882669369742
2016-01-01,2016,1,Tomato,179.77,235.28,237.06,56.4,31.373404142290624
2016-02-01,2016,2,Tomato,146.6,182.25,185.69,37.37,25.491114944669203
2016-03-01,2016,3,Tomato,177.35,239.62,225.58,55.25,31.15306955000307
2016-04-01,2016,4,Tomato,164.7,213.97,232.62,58.6,35.57982053441376
2016-05-01,2016,5,Tomato,143.09,197.44,191.31,51.28,35.837559691411215
2016-06-01,2016,6,Tomato,124.58,153.48,166.18,35.25,28.295048727686044
2016-07-01,2016,7,Tomato,151.44,201.29,206.07,52.24,34.495486994527866
2016-08-01,2016,8,Tomato,172.43,240.82,217.42,56.69,32.877090484781945
2016-09-01,2016,9,Tomato,127.6,163.03,184.91,46.37,36.340096912149754
2016-10-01,2016,10,Tomato,166.26,200.43,237.53,52.72,31.709351792763268
2016-11-01,2016,11,Tomato,115.94,152.52,151.38,36.01,31.059141746470804
2016-12-01,2016,12,Tomato,170.94,214.86,228.54,50.76,29.694612323264113
2017-01-01,2017,1,Tomato,158.36,220.76,225.42,64.73,40.87519520384238
2017-02-01,2017,2,Tomato,149.6,206.1,200.37,53.64,35.85559100562099
2017-03-01,2017,3,Tomato,141.62,176.43,181.13,37.16,26.23921321902752
2017-04-01,2017,4,Tomato,166.89,204.47,221.07,45.88,27.49114537051629
2017-05-01,2017,5,Tomato,214.65,288.42,298.61,78.87,36.74351887094392
2017-06-01,2017,6,Tomato,177.16,220.01,246.73,56.21,31.728363214967704
2017-07-01,2017,7,Tomato,139.17,177.22,188.59,43.74,31.429164741564463
2017-08-01,2017,8,Tomato,151.25,193.19,195.13,42.91,28.37022917670798
2017-09-01,2017,9,Tomato,196.36,235.97,272.98,58.11,29.59358851416351
2017-10-01,2017,10,Tomato,128.38,154.79,171.42,34.72,27.044689948052696
2017-11-01,2017,11,Tomato,126.77,170.56,180.23,48.62,38.35289236184242
2017-12-01,2017,12,Tomato,183.59,237.58,243.11,56.76,30.91669975668622
2018-01-01,2018,1,Tomato,188.68,238.9,258.62,60.08,31.842255754581423
2018-02-01,2018,2,Tomato,174.45,213.88,245.93,55.46,31.79132600095959
2018-03-01,2018,3,Tomato,241.51,330.14,327.38,87.25,36.126853493911845
2018-04-01,2018,4,Tomato,141.74,171.97,177.49,32.99,23.27499416184975
2018-05-01,2018,5,Tomato,135.49,180.81,173.07,41.45,30.592641085953883
2018-06-01,2018,6,Tomato,206.11,271.27,276.16,67.6,32.79800456163962
2018-07-01,2018,7,Tomato,201.23,249.22,263.34,55.05,27.356742356138568
2018-08-01,2018,8,Tomato,132.23,164.93,176.76,38.62,29.206663233257785
2018-09-01,2018,9,Tomato,202.85,250.11,267.75,56.08,27.646030245979663
2018-10-01,2018,10,Tomato,167.15,215.17,236.87,58.87,35.2198413282433
2018-11-01,2018,11,Tomato,130.24,173.15,173.87,43.27,33.22325458902443
2018-12-01,2018,12,Tomato,175.7,241.53,238.62,64.38,36.64198256005546
2019-01-01,2019,1,Tomato,224.1,288.32,284.82,62.47,27.87593579833298
2019-02-01,2019,2,Tomato,203.32,278.92,267.44,69.86,34.359613240402695
2019-03-01,2019,3,Tomato,213.14,277.52,286.33,68.78,32.269854429082095
2019-04-01,2019,4,Tomato,178.39,249.09,252.52,72.42,40.596423232006714
2019-05-01,2019,5,Tomato,243.87,303.07,353.59,84.46,34.63319201492926
2019-06-01,2019,6,Tomato,137.43,167.65,185.34,39.06,28.421721296862913
2019-07-01,2019,7,Tomato,148.24,206.47,198.07,54.03,36.447627868572674
2019-08-01,2019,8,Tomato,150.88,190.92,203.34,46.25,30.653479153314457
2019-09-01,2019,9,Tomato,214.05,286.25,297.25,77.7,36.29991296430134
2019-10-01,2019,10,Tomato,150.06,198.97,214.53,56.69,37.7781968691211
2019-11-01,2019,11,Tomato,193.97,245.6,257.51,57.58,29.684987531583474
2019-12-01,2019,12,Tomato,147.73,194.61,185.96,42.56,28.8092947882659
2020-01-01,2020,1,Tomato,179.87,250.14,228.42,59.41,33.02939176661379
2020-02-01,2020,2,Tomato,217.16,295.07,287.42,74.09,34.11768552326141
2020-03-01,2020,3,Tomato,183.31,234.98,240.42,54.39,29.671032856345615
2020-04-01,2020,4,Tomato,195.85,249.92,255.26,56.74,28.971136598858006
2020-05-01,2020,5,Tomato,169.94,211.71,217.46,44.65,26.27396359070049
2020-06-01,2020,6,Tomato,220.23,296.31,303.31,79.58,36.13493341736665
2020-07-01,2020,7,Tomato,164.26,201.77,218.46,45.86,27.919135566093047
2020-08-01,2020,8,Tomato,205.15,248.91,274.0,56.3,27.443320768549462
2020-09-01,2020,9,Tomato,150.28,184.65,190.17,37.13,24.707196761247832
2020-10-01,2020,10,Tomato,214.78,293.6,270.01,67.03,31.208664117392622
2020-11-01,2020,11,Tomato,159.37,192.6,203.98,38.92,24.42114298729812
2020-12-01,2020,12,Tomato,174.86,244.05,230.39,62.36,35.662795572002985
2021-01-01,2021,1,Tomato,171.92,215.22,247.66,59.52,34.62073370129497
2021-02-01,2021,2,Tomato,194.8,262.07,277.66,75.06,38.53180773521163
2021-03-01,2021,3,Tomato,264.26,329.87,333.79,67.57,25.5695051958279
2021-04-01,2021,4,Tomato,264.11,342.36,357.14,85.64,32.42587087733487
2021-05-01,2021,5,Tomato,265.86,350.75,373.09,96.06,36.13178510050963
2021-06-01,2021,6,Tomato,234.33,305.83,319.79,78.48,33.491216023891084
2021-07-01,2021,7,Tomato,161.89,204.05,207.7,43.99,27.172754850358366
2021-08-01,2021,8,Tomato,153.54,207.16,200.99,50.54,32.91648240427094
2021-09-01,2021,9,Tomato,245.24,325.64,315.27,75.21,30.66790463712908
2021-10-01,2021,10,Tomato,179.63,248.98,260.41,75.07,41.79143695850528
